target wav1 wav2
0.9092622995376587 /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134686/1089-134686-0034.flac
0.9092711210250854 /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134686/1089-134686-0031.flac
0.8577220439910889 /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0051.flac
0.9021098613739014 /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0001.flac
0.9049585461616516 /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134686/1089-134686-0037.flac
0.9131627678871155 /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0019.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0011.flac
0.8893108367919922 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0014.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0007.flac
0.9085544347763062 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0014.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134686/1089-134686-0012.flac
0.9212301969528198 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0014.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0041.flac
0.9132007956504822 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0014.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0002.flac
0.886347234249115 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0006.flac
0.898646891117096 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134686/1089-134686-0016.flac
0.9225661754608154 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0033.flac
0.9056769013404846 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0030.flac
0.9170682430267334 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0028.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0014.flac
0.8793749809265137 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0028.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0024.flac
0.9376007318496704 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0028.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0021.flac
0.9155589938163757 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0028.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0030.flac
0.8872979283332825 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0014.flac
0.9091247320175171 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1826/1995-1826-0013.flac
0.9369475245475769 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0012.flac
0.9423950910568237 /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0022.flac
0.923088788986206 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0000.flac
0.8669003248214722 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0048.flac
0.939257800579071 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0006.flac
0.9299624562263489 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/121726/121-121726-0014.flac
0.7722161412239075 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0001.flac
0.8735519051551819 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0013.flac
0.9067098498344421 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0034.flac
0.9081997275352478 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/121726/121-121726-0007.flac
0.8822471499443054 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0003.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0006.flac
0.8906649351119995 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0003.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0007.flac
0.9269038438796997 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0003.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0018.flac
0.9295035600662231 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0003.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0000.flac
0.9121067523956299 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0004.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0001.flac
0.91143798828125 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0004.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0022.flac
0.9159830212593079 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0004.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0010.flac
0.9391290545463562 /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0004.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123859/121-123859-0002.flac
0.903770387172699 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0004.flac
0.7973343729972839 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0008.flac
0.934287428855896 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0013.flac
0.9351739883422852 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0001.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0001.flac
0.8534379005432129 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0029.flac
0.7951545715332031 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0014.flac
0.9357160329818726 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0022.flac
0.9346958994865417 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0013.flac
0.7690134048461914 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/121726/121-121726-0006.flac
0.8668534159660339 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0026.flac
0.9355131983757019 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0002.flac
0.9359079599380493 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0017.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0012.flac
0.8535486459732056 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0022.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0000.flac
0.8050242066383362 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0022.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0006.flac
0.9275827407836914 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0022.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0024.flac
0.9291651248931885 /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0022.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0001.flac
0.8995627760887146 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0005.flac
0.9050696492195129 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0049.flac
0.9152990579605103 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0006.flac
0.911258339881897 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0000.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0020.flac
0.8813051581382751 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/121726/121-121726-0000.flac
0.9336926341056824 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0039.flac
0.939587414264679 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0009.flac
0.936148464679718 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0006.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0021.flac
0.891325831413269 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0047.flac
0.8694479465484619 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0004.flac
0.9265400767326355 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/134647/1284-134647-0005.flac
0.9267941117286682 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0008.flac
0.8847239017486572 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0003.flac
0.8682342171669006 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0023.flac
0.9207556843757629 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0004.flac
0.9055152535438538 /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0021.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0031.flac
0.8549292087554932 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0007.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0015.flac
0.9084937572479248 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0007.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0024.flac
0.9206406474113464 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0007.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0004.flac
0.9258688688278198 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0007.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0028.flac
0.8668360710144043 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134686/1089-134686-0003.flac
0.8601078391075134 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0010.flac
0.9024568200111389 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0016.flac
0.8972303867340088 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0040.flac
0.8131393790245056 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/127105/121-127105-0009.flac
0.8998966813087463 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0009.flac
0.917380690574646 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0002.flac
0.9067577123641968 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0005.flac
0.8801389932632446 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0015.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0022.flac
0.8186346888542175 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0015.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1826/1995-1826-0006.flac
0.8841913938522339 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0015.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0041.flac
0.8978094458580017 /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122612/1320-122612-0015.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0026.flac
0.8567379117012024 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/121/123852/121-123852-0002.flac
0.8528534770011902 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0000.flac
0.8800227046012878 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0008.flac
0.9038764238357544 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0026.flac
0.9206547737121582 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0018.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0016.flac
0.9203662276268005 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0018.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135767/1221-135767-0008.flac
0.9138140678405762 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0018.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0034.flac
0.9247342944145203 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0018.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0029.flac
0.898520290851593 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0027.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134691/1089-134691-0021.flac
0.8749659061431885 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0027.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0022.flac
0.9053627848625183 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0027.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0038.flac
0.8389084339141846 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0027.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0022.flac
0.8819484114646912 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1180/1284-1180-0006.flac
0.8608360886573792 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0028.flac
0.9147183299064636 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0033.flac
0.8748531341552734 /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0031.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0005.flac
0.8808441162109375 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0005.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1188/133604/1188-133604-0041.flac
0.9127744436264038 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0005.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0006.flac
0.9277129173278809 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0005.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0015.flac
0.8757630586624146 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0005.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1826/1995-1826-0014.flac
0.8988536596298218 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0004.flac
0.8856589794158936 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0029.flac
0.9205623865127563 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1826/1995-1826-0023.flac
0.9025286436080933 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0010.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0008.flac
0.9136873483657837 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1089/134686/1089-134686-0002.flac
0.8878219723701477 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0021.flac
0.9253931641578674 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0022.flac
0.9364728927612305 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0011.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0007.flac
0.8984087705612183 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0013.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1320/122617/1320-122617-0034.flac
0.8994319438934326 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0013.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0016.flac
0.8901600241661072 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0013.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1826/1995-1826-0020.flac
0.8894259929656982 /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1836/1995-1836-0013.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1826/1995-1826-0019.flac
0.9006775617599487 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0018.flac
0.914238691329956 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1221/135766/1221-135766-0010.flac
0.9205958247184753 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0031.flac
0.9227258563041687 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0016.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0028.flac
0.8617076873779297 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141084/1580-141084-0042.flac
0.902264416217804 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1284/1181/1284-1181-0011.flac
0.9014137387275696 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0058.flac
0.9157162308692932 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0020.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0012.flac
0.8977364301681519 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0035.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0031.flac
0.8607160449028015 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0035.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1995/1837/1995-1837-0011.flac
0.9170275330543518 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0035.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0025.flac
0.920620858669281 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0035.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0005.flac
0.8687896728515625 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0036.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2300/131720/2300-131720-0007.flac
0.8930895328521729 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0036.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/1580/141083/1580-141083-0002.flac
0.9290461540222168 /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0036.flac /mnt/lxc/librispeech/test-clean/test-clean-audio/2094/142345/2094-142345-0013.flac
