2	36	4	AE	204.	980.	1800.	2820.
2	36	5	*AH	205.	780.	1410.	2720.
2	36	5	AH	208.	710.	1450.	2750.
2	36	6	AA	205.	950.	1280.	2600.
2	36	6	AA	210.	870.	1260.	2740.
2	36	7	AO	203.	610.	900.	2710.
2	36	7	AO	210.	630.	840.	2700.
2	36	8	UH	211.	440.	1050.	2780.
2	36	8	UH	210.	420.	1050.	2740.
2	36	9	UW	222.	380.	860.	2500.
2	36	9	UW	208.	330.	750.	2740.
2	36	10	ER	208.	580.	1450.	1720.
2	36	10	ER	212.	540.	1560.	1900.
2	37	1	IY	210.	294.	2800.	3100.
2	37	1	IY	222.	270.	2880.	3160.
2	37	2	IH	202.	420.	2430.	3030.
2	37	2	IH	212.	420.	2370.	2930.
2	37	3	*EH	200.	580.	2180.	2770.
2	37	3	*EH	217.	540.	2160.	2770.
2	37	4	AE	200.	820.	1970.	2620.
2	37	4	AE	210.	840.	2000.	2700.
2	37	5	*AH	208.	690.	1200.	2900.
2	37	5	AH	201.	666.	1206.	2900.
2	37	6	*AA	200.	800.	1200.	2920.
2	37	6	*AA	190.	760.	1140.	2850.
2	37	7	AO	200.	560.	760.	2800.
2	37	7	AO	207.	560.	770.	3000.
2	37	8	*UH	215.	430.	1075.	2580.
2	37	8	UH	213.	430.	1000.	2700.
2	37	9	UW	220.	330.	840.	2550.
2	37	9	UW	213.	280.	850.	2500.
2	37	10	ER	205.	430.	1800.	1930.
2	37	10	ER	200.	420.	1740.	1960.
2	38	1	IY	175.	350.	2800.	3160.
2	38	1	IY	187.	338.	2870.	3300.
2	38	2	IH	200.	400.	2540.	3200.
2	38	2	IH	210.	420.	2680.	3000.
2	38	3	EH	180.	518.	2470.	3200.
2	38	3	EH	200.	600.	2400.	3150.
2	38	4	AE	171.	773.	2000.	2870.
2	38	4	AE	175.	875.	2100.	2970.
2	38	5	*AH	183.	733.	1468.	2700.
2	38	5	AH	200.	740.	1280.	2900.
2	38	6	*AA	178.	730.	1210.	2740.
2	38	6	*AA	175.	735.	1220.	2850.
2	38	7	AO	160.	560.	960.	2850.
2	38	7	AO	192.	536.	850.	2850.
2	38	8	UH	212.	424.	1040.	2780.
2	38	8	UH	200.	520.	1060.	2670.
2	38	9	UW	190.	380.	770.	2900.
2	38	9	UW	187.	340.	750.	2780.
2	38	10	*ER	177.	490.	2120.	2480.
2	38	10	ER	197.	493.	1930.	2300.
2	39	1	IY	250.	325.	2700.	3100.
2	39	1	IY	225.	310.	2750.	3225.
2	39	2	IH	214.	350.	2580.	3000.
2	39	2	IH	267.	390.	2700.	3200.
2	39	3	EH	233.	560.	2330.	2800.
2	39	3	EH	200.	520.	2500.	3000.
2	39	4	AE	171.	806.	1970.	2600.
2	39	4	AE	150.	825.	1860.	2550.
2	39	5	AH	186.	708.	1485.	2760.
2	39	5	AH	188.	676.	1500.	2590.
2	39	6	AA	200.	800.	1200.	2800.
2	39	6	*AA	205.	714.	1154.	2850.
2	39	7	AO	267.	530.	800.	2780.
2	39	7	*AO	180.	485.	810.	2750.
2	39	8	UH	214.	450.	1460.	2550.
2	39	8	UH	233.	467.	1400.	2450.
2	39	9	UW	225.	450.	1080.	2350.
2	39	9	UW	200.	400.	1000.	2400.
2	39	10	ER	193.	524.	1700.	2130.
2	39	10	ER	180.	507.	1800.	2380.
2	40	1	IY	200.	300.	3100.	3400.
2	40	1	*IY	216.	300.	3100.	3500.
2	40	2	IH	214.	428.	2570.	3000.
2	40	2	IH	220.	440.	2640.	3080.
2	40	3	EH	210.	528.	2540.	3170.
2	40	3	*EH	210.	504.	2520.	3200.
2	40	4	AE	187.	940.	2250.	2760.
2	40	4	AE	200.	820.	2200.	2920.
2	40	5	AH	204.	816.	1450.	2700.
2	40	5	*AH	214.	858.	1500.	2700.
2	40	6	AA	200.	960.	1280.	3000.
2	40	6	*AA	180.	1040.	1300.	3000.
2	40	7	AO	220.	520.	880.	2500.
2	40	7	AO	217.	574.	890.	2510.
2	40	8	*UH	233.	466.	1330.	2750.
2	40	8	*UH	233.	466.	1165.	2800.
2	40	9	UW	180.	300.	850.	2800.
2	40	9	*UW	175.	350.	840.	2750.
2	40	10	ER	216.	432.	1790.	2060.
2	40	10	ER	219.	360.	1900.	2320.
2	41	1	IY	225.	337.	2700.	3300.
2	41	1	IY	233.	340.	2720.	3200.
2	41	2	IH	237.	474.	2370.	3095.
2	41	2	IH	237.	475.	2400.	3090.
2	41	3	EH	229.	526.	2360.	3090.
2	41	3	EH	233.	580.	2360.	3150.
2	41	4	*AE	230.	690.	2185.	2990.
2	41	4	*AE	220.	660.	2200.	3020.
2	41	5	*AH	225.	675.	1551.	2923.
2	41	5	AH	233.	690.	1630.	2900.
2	41	6	AA	222.	845.	1334.	2890.
2	41	6	AA	233.	888.	1290.	2800.
2	41	7	AO	225.	631.	923.	2250.
2	41	7	AO	233.	543.	980.	2300.
2	41	8	UH	233.	537.	1360.	2920.
2	41	8	UH	240.	480.	1345.	2680.
2	41	9	UW	235.	400.	1180.	2760.
2	41	9	UW	233.	396.	1120.	2560.
2	41	10	ER	225.	450.	1640.	2250.
2	41	10	ER	233.	489.	1630.	2090.
2	42	1	IY	225.	225.	2760.	3900.
2	42	1	IY	230.	230.	2850.	3800.
2	42	2	IH	238.	429.	2560.	3200.
2	42	2	*IH	230.	430.	2575.	3100.
2	42	3	EH	214.	579.	2570.	3300.
2	42	3	EH	214.	536.	2570.	3100.
2	42	4	AE	205.	823.	2220.	2870.
2	42	4	AE	200.	800.	2100.	2900.
2	42	5	AH	250.	750.	1500.	2750.
2	42	5	AH	217.	738.	1300.	2820.
2	42	6	AA	200.	840.	1300.	3100.
2	42	6	*AA	206.	990.	1340.	3100.
2	42	7	AO	214.	579.	856.	2790.
2	42	7	AO	205.	545.	905.	2750.
2	42	8	*UH	233.	490.	1220.	2610.
2	42	8	*UH	250.	513.	1500.	2650.
2	42	9	UW	250.	400.	1250.	2500.
2	42	9	UW	225.	405.	1080.	2500.
2	42	10	ER	233.	466.	1860.	2260.
2	42	10	ER	225.	540.	1780.	2220.
2	43	1	IY	240.	290.	3000.	3840.
2	43	1	IY	250.	325.	2900.	3500.
2	43	2	IH	250.	500.	2370.	3120.
2	43	2	*IH	238.	476.	2380.	3090.
2	43	3	EH	238.	760.	2380.	3205.
2	43	3	EH	233.	746.	2290.	3030.
2	43	4	AE	206.	1008.	1990.	2870.
2	43	4	AE	200.	1040.	2000.	2800.
2	43	5	AH	220.	830.	1540.	2860.
2	43	5	AH	237.	900.	1510.	2840.
2	43	6	AA	206.	970.	1343.	3018.
2	43	6	*AA	236.	592.	1230.	2600.
2	43	7	AO	233.	650.	900.	2920.
2	43	7	AO	229.	687.	1060.	2780.
2	43	8	*UH	233.	512.	1211.	2630.
2	43	8	UH	233.	467.	1167.	2595.
2	43	9	UW	250.	450.	875.	2750.
2	43	9	UW	233.	420.	935.	2710.
2	43	10	ER	230.	622.	1750.	2070.
2	43	10	ER	225.	652.	1710.	2043.
2	44	1	IY	255.	275.	2800.	3310.
2	44	1	IY	245.	245.	2800.	3300.
2	44	2	IH	267.	534.	2500.	3250.
2	44	2	IH	264.	528.	2640.	3370.
2	44	3	EH	238.	700.	2380.	3250.
2	44	3	EH	250.	750.	2480.	3000.
2	44	4	AE	237.	1020.	1900.	2960.
2	44	4	AE	233.	1005.	2050.	2870.
2	44	5	AH	263.	750.	1500.	2850.
2	44	5	AH	250.	850.	1400.	2750.
2	44	6	AA	258.	978.	1290.	2840.
2	44	6	AA	246.	935.	1230.	2730.
2	44	7	AO	250.	500.	750.	2750.
2	44	7	AO	243.	632.	850.	2850.
2	44	8	UH	250.	350.	1170.	2750.
2	44	8	UH	266.	450.	1000.	2800.
2	44	9	UW	256.	358.	640.	2560.
2	44	9	UW	250.	300.	750.	2500.
2	44	10	ER	260.	520.	1560.	1820.
2	44	10	ER	250.	500.	1500.	1750.
2	45	1	IY	236.	236.	2790.	3760.
2	45	1	IY	242.	242.	2770.	3800.
2	45	2	IH	222.	444.	2555.	3110.
2	45	2	IH	242.	420.	2700.	3120.
2	45	3	EH	226.	634.	2325.	2940.
2	45	3	EH	225.	608.	2475.	3100.
2	45	4	AE	210.	1010.	2060.	2900.
2	45	4	AE	200.	980.	2160.	2920.
2	45	5	AH	217.	818.	1450.	2500.
2	45	5	AH	200.	750.	1280.	2650.
2	45	6	AA	220.	820.	1200.	2640.
2	45	6	AA	210.	900.	1120.	2900.
2	45	7	AO	220.	440.	749.	2640.
2	45	7	AO	210.	567.	752.	2600.
2	45	8	*UH	204.	460.	1045.	2504.
2	45	8	UH	240.	480.	1105.	2400.
2	45	9	UW	250.	420.	1000.	2500.
2	45	9	UW	275.	350.	1100.	2400.
2	45	10	ER	217.	487.	1500.	1780.
2	45	10	ER	206.	467.	1420.	1640.
2	46	1	IY	225.	360.	2920.	3400.
2	46	1	IY	233.	340.	2840.	3300.
2	46	2	IH	257.	514.	2570.	3070.
2	46	2	IH	238.	500.	2680.	3260.
2	46	3	EH	238.	650.	2495.	3090.
2	46	3	*EH	216.	650.	2380.	3030.
2	46	4	AE	225.	1020.	2030.	2700.
2	46	4	AE	225.	1000.	2200.	2770.
2	46	5	AH	225.	788.	1462.	2920.
2	46	5	AH	217.	736.	1500.	2900.
2	46	6	*AA	214.	987.	1330.	2830.
2	46	6	AA	214.	1009.	1415.	3080.
2	46	7	*AO	226.	672.	1084.	2495.
2	46	7	AO	209.	627.	1045.	2504.
2	46	8	UH	250.	500.	1200.	2450.
2	46	8	UH	230.	460.	1150.	2880.
2	46	9	UW	267.	420.	990.	2860.
2	46	9	UW	190.	380.	893.	2920.
2	46	10	ER	246.	610.	1630.	2020.
2	46	10	ER	225.	585.	1700.	1850.
2	47	1	IY	285.	285.	2900.	3500.
2	47	1	IY	286.	310.	2900.	3400.
2	47	2	IH	297.	480.	2670.	3260.
2	47	2	*IH	220.	440.	2620.	3380.
2	47	3	EH	173.	550.	2370.	3140.
2	47	3	EH	260.	520.	2340.	3040.
2	47	4	AE	167.	790.	2180.	3020.
2	47	4	AE	280.	840.	2160.	3020.
2	47	5	AH	280.	840.	1400.	2750.
2	47	5	AH	270.	760.	1330.	2950.
2	47	6	AA	252.	900.	1290.	2750.
2	47	6	*AA	260.	900.	1240.	3110.
2	47	7	AO	175.	700.	1050.	2750.
2	47	7	AO	190.	720.	1080.	3030.
2	47	8	UH	286.	540.	1200.	2860.
2	47	8	UH	205.	570.	1200.	2970.
2	47	9	UW	328.	400.	980.	2630.
2	47	9	UW	290.	440.	990.	2900.
2	47	10	ER	286.	570.	2000.	2480.
2	47	10	ER	260.	510.	1850.	2350.
2	48	1	IY	170.	340.	2750.	3120.
2	48	1	IY	238.	360.	2760.	3120.
2	48	2	IH	167.	480.	2390.	2950.
2	48	2	*IH	194.	520.	2450.	3000.
2	48	3	EH	220.	620.	2520.	2920.
2	48	3	EH	222.	620.	2440.	2880.
2	48	4	AE	222.	1110.	2160.	2700.
2	48	4	AE	214.	1070.	1960.	2750.
2	48	5	*AH	217.	820.	1240.	2600.
2	48	5	*AH	216.	860.	1300.	2670.
2	48	6	AA	150.	840.	1110.	2930.
2	48	6	AA	170.	850.	1120.	2850.
2	48	7	AO	200.	500.	700.	2930.
2	48	7	AO	212.	380.	720.	2700.
2	48	8	UH	235.	400.	940.	2820.
2	48	8	UH	214.	380.	860.	2680.
2	48	9	UW	196.	330.	760.	2870.
2	48	9	UW	188.	350.	710.	2760.
2	48	10	ER	182.	550.	1780.	2080.
2	48	10	ER	201.	600.	1750.	2000.
2	49	1	IY	200.	320.	2360.	2980.
2	49	1	IY	203.	304.	2380.	3050.
2	49	2	*IH	211.	444.	2220.	2740.
2	49	2	*IH	210.	420.	2090.	2780.
2	49	3	EH	200.	500.	2350.	2830.
2	49	3	EH	200.	600.	2200.	2700.
2	49	4	*AE	192.	845.	1700.	2300.
2	49	4	AE	187.	860.	1724.	2530.
2	49	5	AH	200.	720.	1440.	2380.
2	49	5	AH	191.	707.	1470.	2440.
2	49	6	AA	200.	700.	1080.	2420.
2	49	6	*AA	192.	767.	1150.	2590.
2	49	7	AO	200.	600.	860.	2410.
2	49	7	AO	200.	600.	900.	2400.
2	49	8	UH	210.	546.	1090.	2400.
2	49	8	UH	210.	462.	1240.	2310.
2	49	9	UW	257.	360.	930.	2260.
2	49	9	UW	220.	440.	1100.	2300.
2	49	10	ER	200.	540.	1400.	1800.
2	49	10	ER	204.	460.	1350.	1560.
2	50	1	IY	203.	406.	2600.	2945.
2	50	1	*IY	200.	400.	2600.	3100.
2	50	2	IH	200.	460.	2300.	2800.
2	50	2	IH	210.	420.	2305.	2835.
2	50	3	EH	190.	570.	2100.	2720.
2	50	3	EH	207.	538.	2175.	2880.
2	50	4	AE	189.	850.	1853.	2685.
2	50	4	AE	193.	830.	1800.	2620.
2	50	5	AH	200.	720.	1500.	2560.
2	50	5	AH	200.	800.	1400.	2420.
2	50	6	AA	194.	915.	1280.	2530.
2	50	6	AA	206.	723.	1196.	2600.
2	50	7	AO	192.	575.	1073.	2490.
2	50	7	AO	200.	600.	1100.	2600.
2	50	8	UH	202.	520.	1210.	2420.
2	50	8	UH	212.	468.	1275.	2550.
2	50	9	UW	207.	370.	1000.	2470.
2	50	9	UW	205.	330.	970.	2460.
2	50	10	ER	200.	560.	1600.	1900.
2	50	10	ER	206.	514.	1540.	1955.
2	51	1	IY	240.	380.	2880.	3360.
2	51	1	IY	250.	380.	2820.	3300.
2	51	2	*IH	233.	514.	2600.	2930.
2	51	2	IH	237.	473.	2660.	2970.
2	51	3	EH	223.	567.	2460.	3122.
2	51	3	EH	224.	521.	2460.	2920.
2	51	4	AE	218.	808.	2070.	2880.
2	51	4	*AE	203.	678.	2420.	3080.
2	51	5	AH	200.	800.	1340.	2700.
2	51	5	*AH	214.	772.	1280.	2660.
2	51	6	AA	183.	843.	1190.	2860.
2	51	6	AA	205.	740.	1160.	2780.
2	51	7	*AO	222.	623.	1022.	2700.
2	51	7	AO	220.	594.	990.	2640.
2	51	8	*UH	240.	480.	960.	2820.
2	51	8	UH	242.	484.	900.	2640.
2	51	9	UW	233.	370.	933.	2520.
2	51	9	UW	250.	325.	750.	2500.
2	51	10	ER	225.	450.	1680.	2050.
2	51	10	*ER	233.	466.	1630.	1865.
2	52	1	IY	200.	320.	2750.	3100.
2	52	1	IY	178.	356.	2755.	3200.
2	52	2	IH	194.	388.	2622.	3050.
2	52	2	IH	194.	426.	2460.	3040.
2	52	3	EH	187.	592.	2242.	2765.
2	52	3	*EH	191.	535.	2290.	2870.
2	52	4	*AE	188.	750.	2060.	2770.
2	52	4	*AE	162.	650.	2110.	2618.
2	52	5	AH	187.	618.	1518.	2700.
2	52	5	AH	183.	624.	1430.	2660.
2	52	6	AA	163.	766.	1180.	2340.
2	52	6	AA	167.	750.	1065.	2640.
2	52	7	*AO	170.	595.	918.	2600.
2	52	7	*AO	176.	630.	985.	2630.
2	52	8	UH	200.	420.	1200.	2600.
2	52	8	UH	200.	460.	1260.	2640.
2	52	9	UW	187.	375.	1124.	2685.
2	52	9	*UW	188.	375.	1143.	2700.
2	52	10	ER	180.	504.	1565.	1835.
2	52	10	ER	183.	513.	1578.	1830.
2	53	1	IY	280.	357.	2800.	3360.
2	53	1	IY	275.	340.	2860.	3350.
2	53	2	IH	290.	480.	2600.	3060.
2	53	2	IH	292.	465.	2598.	3060.
2	53	3	*EH	250.	700.	2350.	2980.
2	53	3	EH	240.	737.	2325.	3100.
2	53	4	AE	200.	960.	2100.	3000.
2	53	4	AE	217.	1030.	2200.	3260.
2	53	5	AH	275.	920.	1512.	2950.
2	53	5	AH	260.	910.	1688.	3050.
2	53	6	AA	275.	990.	1237.	2360.
2	53	6	AA	267.	987.	1172.	3180.
2	53	7	AO	267.	587.	1068.	3270.
2	53	7	AO	293.	560.	990.	3150.
2	53	8	*UH	275.	520.	1350.	3190.
2	53	8	*UH	280.	510.	1415.	3130.
2	53	9	UW	300.	420.	1045.	3060.
2	53	9	UW	300.	390.	960.	3030.
2	53	10	ER	230.	460.	1860.	2250.
2	53	10	ER	214.	504.	1820.	2290.
2	54	1	IY	200.	240.	2760.	3700.
2	54	1	IY	220.	220.	2850.	3800.
2	54	2	IH	228.	319.	2500.	3020.
2	54	2	IH	216.	324.	2500.	3010.
2	54	3	EH	220.	616.	2380.	2900.
2	54	3	EH	212.	615.	2300.	2800.
2	54	4	*AE	212.	710.	2120.	2600.
2	54	4	*AE	210.	690.	2250.	2680.
2	54	5	AH	221.	800.	1520.	2380.
2	54	5	AH	210.	780.	1470.	2400.
2	54	6	AA	199.	995.	1392.	2290.
2	54	6	AA	200.	1000.	1400.	2440.
2	54	7	AO	205.	656.	944.	2250.
2	54	7	AO	200.	720.	960.	2380.
2	54	8	UH	223.	335.	1049.	2470.
2	54	8	UH	210.	420.	1009.	2300.
2	54	9	UW	219.	329.	877.	2550.
2	54	9	UW	230.	340.	900.	2530.
2	54	10	ER	206.	400.	1380.	1560.
2	54	10	ER	201.	400.	1240.	1480.
2	55	1	IY	220.	286.	2800.	3550.
2	55	1	IY	241.	289.	2800.	3400.
2	55	2	IH	225.	383.	2420.	3080.
2	55	2	IH	240.	384.	2400.	3050.
2	55	3	*EH	209.	418.	2430.	3110.
2	55	3	EH	230.	460.	2300.	3050.
2	55	4	AE	187.	861.	2100.	2800.
2	55	4	AE	224.	896.	2040.	3000.
2	55	5	AH	218.	654.	1160.	2800.
2	55	5	AH	230.	690.	1195.	2770.
2	55	6	AA	208.	860.	1103.	2700.
2	55	6	AA	212.	806.	1060.	2850.
2	55	7	AO	202.	606.	910.	2900.
2	55	7	AO	201.	583.	860.	2840.
2	55	8	UH	225.	340.	900.	2650.
2	55	8	UH	235.	470.	1100.	2560.
2	55	9	UW	205.	308.	1025.	2650.
2	55	9	UW	235.	329.	1151.	2560.
2	55	10	ER	213.	533.	1425.	1830.
2	55	10	ER	214.	535.	1412.	1800.
2	56	1	IY	236.	307.	2670.	3150.
2	56	1	IY	245.	340.	2700.	3250.
2	56	2	IH	231.	417.	2300.	3000.
2	56	2	*IH	239.	410.	2200.	2910.
2	56	3	*EH	222.	644.	2250.	3000.
2	56	3	EH	224.	670.	2300.	2880.
2	56	4	*AE	224.	784.	1800.	2750.
2	56	4	*AE	234.	820.	1750.	2890.
2	56	5	AH	225.	765.	1300.	2700.
2	56	5	AH	221.	730.	1390.	2790.
2	56	6	*AA	225.	834.	1282.	2800.
2	56	6	AA	212.	850.	1270.	2760.
2	56	7	*AO	229.	688.	1029.	2750.
2	56	7	AO	222.	670.	1040.	2640.
2	56	8	UH	251.	427.	1506.	2640.
2	56	8	UH	240.	460.	1370.	2610.
2	56	9	UW	236.	378.	1416.	2580.
2	56	9	UW	239.	380.	1430.	2610.
2	56	10	ER	230.	460.	1200.	1909.
2	56	10	ER	225.	410.	1580.	1800.
2	57	1	IY	256.	384.	2860.	3210.
2	57	1	IY	250.	375.	3000.	3400.
2	57	2	IH	230.	460.	2665.	3140.
2	57	2	IH	233.	467.	2680.	3150.
2	57	3	EH	229.	640.	2400.	2860.
2	57	3	EH	233.	630.	2530.	3030.
2	57	4	*AE	233.	700.	2560.	3150.
2	57	4	*AE	225.	675.	2510.	3145.
2	57	5	*AH	240.	768.	1440.	2855.
2	57	5	AH	234.	794.	1447.	2920.
2	57	6	AA	227.	978.	1362.	2724.
2	57	6	AA	233.	933.	1350.	2610.
2	57	7	AO	240.	700.	1080.	2810.
2	57	7	AO	240.	720.	1090.	2840.
2	57	8	UH	243.	500.	1215.	2870.
2	57	8	UH	239.	500.	1240.	2860.
2	57	9	UW	263.	470.	1000.	2820.
2	57	9	UW	272.	378.	950.	2990.
2	57	10	ER	243.	480.	1410.	1700.
2	57	10	ER	243.	493.	1580.	1775.
2	58	1	IY	268.	320.	2900.	3200.
2	58	1	IY	263.	290.	2750.	3050.
2	58	2	*IH	258.	460.	2380.	2940.
2	58	2	*IH	251.	480.	2260.	2980.
2	58	3	*EH	246.	640.	2220.	2900.
2	58	3	*EH	250.	670.	2250.	2960.
2	58	4	AE	243.	950.	1970.	2890.
2	58	4	AE	244.	980.	1950.	2920.
2	58	5	*AH	251.	750.	1280.	2760.
2	58	5	AH	258.	770.	1340.	2800.
2	58	6	*AA	250.	950.	1130.	3160.
2	58	6	*AA	256.	850.	1150.	2940.
2	58	7	AO	242.	530.	870.	2680.
2	58	7	AO	250.	600.	900.	2770.
2	58	8	*UH	250.	600.	1225.	2500.
2	58	8	*UH	264.	630.	1320.	2560.
2	58	9	UW	258.	440.	1290.	2530.
2	58	9	UW	269.	460.	1080.	2640.
2	58	10	ER	250.	600.	1500.	2000.
2	58	10	ER	254.	610.	1520.	1950.
2	59	1	IY	234.	280.	2690.	3040.
2	59	1	IY	261.	280.	2740.	2980.
2	59	2	IH	260.	470.	2500.	3400.
2	59	2	IH	262.	440.	2480.	3240.
2	59	3	EH	242.	730.	2300.	3100.
2	59	3	EH	260.	750.	2340.	3120.
2	59	4	AE	233.	860.	2070.	2880.
2	59	4	AE	240.	890.	1920.	2710.
2	59	5	AH	257.	770.	1540.	2840.
2	59	5	AH	257.	800.	1410.	2860.
2	59	6	AA	240.	790.	1250.	3080.
2	59	6	*AA	241.	820.	1210.	2960.
2	59	7	AO	234.	408.	695.	3040.
2	59	7	AO	246.	420.	590.	3100.
2	59	8	UH	251.	500.	1230.	2520.
2	59	8	UH	256.	480.	1230.	2750.
2	59	9	UW	263.	419.	1050.	2850.
2	59	9	UW	278.	390.	1060.	2800.
2	59	10	ER	220.	420.	1720.	1900.
2	59	10	ER	255.	510.	1680.	1890.
2	60	1	IY	208.	270.	2820.	3450.
2	60	1	IY	225.	250.	2880.	3350.
2	60	2	IH	220.	370.	2530.	3060.
2	60	2	IH	250.	400.	2600.	3120.
2	60	3	EH	214.	640.	2360.	3020.
2	60	3	EH	219.	650.	2430.	3040.
2	60	4	AE	205.	900.	2090.	3000.
2	60	4	AE	200.	860.	2160.	2870.
2	60	5	AH	214.	750.	1540.	2800.
2	60	5	AH	214.	770.	1530.	2780.
2	60	6	AA	195.	920.	1350.	2550.
2	60	6	*AA	210.	920.	1470.	2690.
2	60	7	AO	194.	720.	1110.	2420.
2	60	7	AO	200.	700.	1100.	2780.
2	60	8	UH	222.	470.	1200.	2900.
2	60	8	UH	237.	470.	1190.	2800.
2	60	9	UW	240.	380.	980.	3100.
2	60	9	UW	188.	340.	920.	3050.
2	60	10	ER	222.	530.	1670.	2050.
2	60	10	ER	200.	500.	1720.	1900.
2	61	1	IY	258.	310.	2740.	3200.
2	61	1	IY	262.	262.	2680.	3170.
2	61	2	IH	262.	450.	2310.	3020.
2	61	2	IH	263.	472.	2270.	2950.
2	61	3	*EH	245.	640.	1980.	2920.
2	61	3	*EH	235.	700.	2110.	2940.
2	61	4	AE	194.	810.	1860.	2620.
2	61	4	AE	234.	890.	1800.	2700.
2	61	5	*AH	230.	710.	1340.	2780.
2	61	5	*AH	245.	740.	1470.	2940.
2	61	6	*AA	225.	830.	1020.	2650.
2	61	6	*AA	219.	830.	1095.	2610.
2	61	7	AO	240.	600.	850.	2760.
2	61	7	AO	253.	455.	810.	2750.
2	61	8	UH	282.	400.	1070.	2530.
2	61	8	UH	250.	450.	1050.	2450.
2	61	9	UW	260.	290.	670.	2380.
2	61	9	UW	275.	330.	630.	2460.
2	61	10	ER	240.	500.	1630.	2040.
2	61	10	ER	243.	490.	1580.	2190.
